Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
SSMI,2010-01-04,6578.450195,6631.439941,6575.959961,6631.439941,6631.439941,7360.89833451
SSMI,2010-01-05,6620.660156,6622.359863,6547.430176,6579.259766,6579.259766,7302.978340260001
SSMI,2010-01-06,6598.180176,6607.790039,6550.100098,6559.410156,6559.410156,7280.94527316
SSMI,2010-01-07,6536.5,6574.160156,6494.899902,6555.359863,6555.359863,7276.44944793
SSMI,2010-01-08,6574.669922,6635.779785,6573.950195,6617.879883,6617.879883,7345.84667013
SSMI,2010-01-11,6652.779785,6666.450195,6592.259766,6592.259766,6592.259766,7317.408340260001
SSMI,2010-01-12,6596.669922,6608.810059,6517.330078,6541.899902,6541.899902,7261.508891220001
SSMI,2010-01-13,6508.209961,6573.069824,6507.859863,6554.549805,6554.549805,7275.55028355
SSMI,2010-01-14,6588.75,6646.52002,6573.640137,6627.419922,6627.419922,7356.436113420001
SSMI,2010-01-15,6637.439941,6664.459961,6562.149902,6576.02002,6576.02002,7299.382222200001
SSMI,2010-01-18,6618.160156,6624.370117,6589.879883,6603.779785,6603.779785,7330.19556135
SSMI,2010-01-19,6594.97998,6639.049805,6518.779785,6633.859863,6633.859863,7363.58444793
SSMI,2010-01-20,6614.959961,6657.529785,6575.620117,6586.529785,6586.529785,7311.04806135
SSMI,2010-01-21,6625.240234,6666.180176,6576.259766,6578.950195,6578.950195,7302.634716450001
SSMI,2010-01-22,6541.799805,6556.22998,6449.220215,6493.959961,6493.959961,7208.29555671
SSMI,2010-01-25,6456.350098,6508.939941,6441.580078,6451.299805,6451.299805,7160.94278355
SSMI,2010-01-26,6404.129883,6484.22998,6386.040039,6484.22998,6484.22998,7197.495277800001
SSMI,2010-01-27,6428.200195,6501.200195,6423.930176,6473.029785,6473.029785,7185.063061350001
SSMI,2010-01-28,6543.569824,6551.069824,6442.410156,6442.410156,6442.410156,7151.0752731600005
SSMI,2010-01-29,6456.120117,6473.600098,6404.180176,6440.720215,6440.720215,7149.199438650001
SSMI,2010-02-01,6408.680176,6496.330078,6403.580078,6496.330078,6496.330078,7210.92638658
SSMI,2010-02-02,6514.970215,6572.819824,6491.669922,6550.120117,6550.120117,7270.633329870001
SSMI,2010-02-03,6552.700195,6564.209961,6523.259766,6553.799805,6553.799805,7274.717783550001
SSMI,2010-02-04,6557.379883,6569.47998,6389.680176,6396.509766,6396.509766,7100.125840260001
SSMI,2010-02-05,6357.629883,6383.100098,6245.629883,6264.330078,6264.330078,6953.406386580001
SSMI,2010-02-08,6278.189941,6362.140137,6240.240234,6347.140137,6347.140137,7045.325552070001
SSMI,2010-02-09,6341.879883,6371.819824,6298.720215,6314.75,6314.75,7009.3725
SSMI,2010-02-10,6364.160156,6386.870117,6313.439941,6333.990234,6333.990234,7030.729159740001
SSMI,2010-02-11,6378.540039,6426.160156,6353.220215,6403.419922,6403.419922,7107.79611342
SSMI,2010-02-12,6439.220215,6465.879883,6378.680176,6416.200195,6416.200195,7121.982216450001
SSMI,2010-02-15,6450.049805,6464.430176,6431.529785,6440.759766,6440.759766,7149.243340260001
SSMI,2010-02-16,6485.22998,6516.779785,6436.839844,6497.660156,6497.660156,7212.402773160001
SSMI,2010-02-17,6548.379883,6578.569824,6534.200195,6567.600098,6567.600098,7290.03610878
SSMI,2010-02-18,6583.549805,6638.220215,6572.669922,6637.290039,6637.290039,7367.391943290001
SSMI,2010-02-19,6591.049805,6720.870117,6588.779785,6709.680176,6709.680176,7447.744995360001
SSMI,2010-02-22,6733.879883,6735.439941,6679.799805,6687.410156,6687.410156,7423.02527316
SSMI,2010-02-23,6698.089844,6715.629883,6642.240234,6649.089844,6649.089844,7380.489726840001
SSMI,2010-02-24,6664.709961,6695.910156,6638.649902,6687.950195,6687.950195,7423.624716450001
SSMI,2010-02-25,6674.660156,6701.060059,6614.640137,6643.959961,6643.959961,7374.79555671
SSMI,2010-02-26,6688.27002,6711.160156,6654.149902,6710.990234,6710.990234,7449.19915974
SSMI,2010-03-01,6756.339844,6791.47998,6744.970215,6791.47998,6791.47998,7538.5427778
SSMI,2010-03-02,6780.490234,6833.609863,6751.600098,6820.040039,6820.040039,7570.244443290001
SSMI,2010-03-03,6806.799805,6824.049805,6781.299805,6813.160156,6813.160156,7562.607773160001
SSMI,2010-03-04,6775.790039,6813.009766,6760.009766,6804.870117,6804.870117,7553.405829870001
SSMI,2010-03-05,6809.370117,6855.069824,6787.490234,6847.779785,6847.779785,7601.03556135
SSMI,2010-03-08,6865.299805,6873.189941,6823.390137,6851.200195,6851.200195,7604.832216450001
SSMI,2010-03-09,6864.419922,6874.120117,6830.97998,6868.319824,6868.319824,7623.835004640001
SSMI,2010-03-10,6876.22998,6891.819824,6845.939941,6873.589844,6873.589844,7629.684726840001
SSMI,2010-03-11,6860.029785,6881.77002,6827.950195,6851.72998,6851.72998,7605.420277800001
SSMI,2010-03-12,6867.040039,6872.990234,6825.339844,6836.600098,6836.600098,7588.62610878
SSMI,2010-03-15,6832.200195,6856.310059,6821.589844,6825.100098,6825.100098,7575.861108780001
SSMI,2010-03-16,6860.919922,6886.169922,6854.490234,6874.430176,6874.430176,7630.61749536
SSMI,2010-03-17,6900.939941,6913.180176,6879.359863,6892.009766,6892.009766,7650.130840260001
SSMI,2010-03-18,6876.910156,6900.52002,6874.040039,6897.740234,6897.740234,7656.491659740001
SSMI,2010-03-19,6938.5,6943.529785,6866.370117,6880.759766,6880.759766,7637.64334026
SSMI,2010-03-22,6846.649902,6867.5,6797.669922,6866.430176,6866.430176,7621.73749536
