Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
000001.SS,2010-12-23,2874.201904,2893.709961,2849.835938,2855.219971,2855.219971,456.83519536
000001.SS,2010-12-24,2841.344971,2853.486084,2813.496094,2835.156982,2835.156982,453.62511712
000001.SS,2010-12-27,2842.806885,2876.811035,2774.538086,2781.4021,2781.4021,445.024336
000001.SS,2010-12-28,2768.031006,2775.148926,2730.406982,2732.98999,2732.98999,437.2783984
000001.SS,2010-12-29,2735.476074,2753.024902,2721.479004,2751.5271,2751.5271,440.244336
000001.SS,2010-12-30,2751.971924,2768.125977,2724.541016,2759.574951,2759.574951,441.53199216
000001.SS,2010-12-31,2759.162109,2808.926025,2758.131104,2808.076904,2808.076904,449.29230464
000001.SS,2011-01-04,2825.329102,2855.395996,2810.10791,2852.647949,2852.647949,456.42367184000005
000001.SS,2011-01-05,2833.115967,2850.49292,2824.295898,2839.220947,2839.220947,454.27535152
000001.SS,2011-01-06,2838.435059,2853.875,2816.950928,2824.197021,2824.197021,451.87152336
000001.SS,2011-01-07,2820.665039,2868.004883,2807.870117,2838.801025,2838.801025,454.20816400000007
000001.SS,2011-01-10,2832.62207,2847.35791,2786.861084,2791.809082,2791.809082,446.68945312000005
000001.SS,2011-01-11,2783.476074,2810.761963,2770.337891,2804.047119,2804.047119,448.64753904
000001.SS,2011-01-12,2811.784912,2828.468018,2788.129883,2821.304932,2821.304932,451.40878912
000001.SS,2011-01-13,2830.533936,2837.525879,2810.874023,2827.711914,2827.711914,452.43390624
000001.SS,2011-01-14,2817.048096,2817.048096,2780.437988,2791.343994,2791.343994,446.61503904
000001.SS,2011-01-17,2772.449951,2780.941895,2698.781006,2706.659912,2706.659912,433.0655859200001
000001.SS,2011-01-18,2696.146973,2715.406006,2683.366943,2708.979004,2708.979004,433.43664064
000001.SS,2011-01-19,2707.815918,2759.602051,2700.811035,2758.096924,2758.096924,441.29550784
000001.SS,2011-01-20,2752.799072,2752.799072,2676.128906,2677.6521,2677.6521,428.424336
000001.SS,2011-01-21,2668.677002,2746.177979,2667.285889,2715.293945,2715.293945,434.4470312
000001.SS,2011-01-24,2716.523926,2736.108887,2690.6521,2695.718994,2695.718994,431.31503904
000001.SS,2011-01-25,2691.693115,2701.043945,2661.447998,2677.431885,2677.431885,428.3891016
000001.SS,2011-01-26,2677.172119,2710.738037,2676.769043,2708.813965,2708.813965,433.4102344
000001.SS,2011-01-27,2690.824951,2753.000977,2677.209961,2749.149902,2749.149902,439.86398432
000001.SS,2011-01-28,2741.313965,2759.439941,2733.291016,2752.75,2752.75,440.44
000001.SS,2011-01-31,2751.5271,2790.920898,2748.538086,2790.694092,2790.694092,446.51105472000006
000001.SS,2011-02-01,2795.071045,2805.049072,2785.295898,2798.959961,2798.959961,447.83359376
000001.SS,2011-02-09,2778.700928,2804.208008,2764.865967,2774.064941,2774.064941,443.8503905600001
000001.SS,2011-02-10,2769.645996,2819.062988,2760.175049,2818.163086,2818.163086,450.90609376
000001.SS,2011-02-11,2815.118896,2835.410889,2807.60498,2827.327881,2827.327881,452.37246096
000001.SS,2011-02-14,2828.571045,2906.26001,2828.571045,2899.134033,2899.134033,463.86144528
000001.SS,2011-02-15,2900.427002,2934.467041,2892.636963,2899.237061,2899.237061,463.87792976
000001.SS,2011-02-16,2893.681885,2924.187988,2882.549072,2923.895996,2923.895996,467.82335936
000001.SS,2011-02-17,2929.254883,2939.283936,2905.031982,2926.964111,2926.964111,468.31425776
000001.SS,2011-02-18,2924.22998,2924.22998,2890.261963,2899.791992,2899.791992,463.96671872
000001.SS,2011-02-21,2886.540039,2932.820068,2884.190918,2932.246094,2932.246094,469.15937504
000001.SS,2011-02-22,2941.318115,2944.413086,2851.620117,2855.516113,2855.516113,456.88257808
000001.SS,2011-02-23,2844.98999,2868.483887,2839.195068,2862.63501,2862.63501,458.0216016
000001.SS,2011-02-24,2861.393066,2881.537109,2854.562988,2878.603027,2878.603027,460.57648432
000001.SS,2011-02-25,2876.7771,2890.323975,2848.649902,2878.564941,2878.564941,460.57039056
000001.SS,2011-02-28,2880.169922,2906.168945,2861.816895,2905.052979,2905.052979,464.80847664
000001.SS,2011-03-01,2906.284912,2931.580078,2901.552002,2918.919922,2918.919922,467.02718752
000001.SS,2011-03-02,2905.513916,2924.962891,2883.565918,2913.808105,2913.808105,466.2092968
000001.SS,2011-03-03,2918.730957,2937.556885,2900.760986,2902.978027,2902.978027,464.47648432000005
000001.SS,2011-03-04,2902.189941,2944.458984,2898.083984,2942.305908,2942.305908,470.76894528
000001.SS,2011-03-07,2952.720947,3000.428955,2952.720947,2996.210938,2996.210938,479.39375008
000001.SS,2011-03-08,2996.727051,3001.625,2976.600098,2999.941895,2999.941895,479.9907032
000001.SS,2011-03-09,3002.545898,3012.043945,2989.342041,3002.154053,3002.154053,480.3446484800001
