Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-03-30,21230.5293,21450.98047,21202.16992,21374.78906,21374.78906,2778.7225778
HSI,2010-03-31,21366.61914,21446.80078,21230.28906,21239.34961,21239.34961,2761.1154493000004
HSI,2010-04-01,21390.89063,21547.66016,21373.16016,21537.0,21537.0,2799.81
HSI,2010-04-07,21828.34961,21935.41016,21747.57031,21928.76953,21928.76953,2850.7400389000004
HSI,2010-04-08,21836.41992,21949.25,21813.34961,21867.03906,21867.03906,2842.7150778
HSI,2010-04-09,22014.73047,22249.23047,21963.7793,22208.5,22208.5,2887.105
HSI,2010-04-12,22388.76953,22388.76953,22131.92969,22138.16992,22138.16992,2877.9620896
HSI,2010-04-13,22216.10938,22290.66992,22008.05078,22103.5293,22103.5293,2873.458809
HSI,2010-04-14,22183.05078,22192.33008,22061.76953,22121.42969,22121.42969,2875.7858597000004
HSI,2010-04-15,22265.35938,22337.89063,22113.21094,22157.82031,22157.82031,2880.5166403
HSI,2010-04-16,22059.30078,22111.99023,21788.88086,21865.25977,21865.25977,2842.4837701
HSI,2010-04-19,21557.7793,21582.13086,21283.30078,21405.16992,21405.16992,2782.6720896
HSI,2010-04-20,21519.25977,21647.75,21507.4707,21623.38086,21623.38086,2811.0395118
HSI,2010-04-21,21732.75977,21740.64063,21475.98047,21510.92969,21510.92969,2796.4208597
HSI,2010-04-22,21283.92969,21471.10938,21206.74023,21454.93945,21454.93945,2789.1421285
HSI,2010-04-23,21385.16016,21442.76953,21232.15039,21244.49023,21244.49023,2761.7837299
HSI,2010-04-26,21501.21094,21617.84961,21489.05078,21587.06055,21587.06055,2806.3178715
HSI,2010-04-27,21341.48047,21383.21094,21224.05078,21261.78906,21261.78906,2764.0325778
HSI,2010-04-28,20853.83008,21021.66992,20853.83008,20949.40039,20949.40039,2723.4220507
HSI,2010-04-29,20994.36914,21007.56055,20763.33984,20778.91992,20778.91992,2701.2595896000003
HSI,2010-04-30,20934.07031,21121.51953,20920.15039,21108.58984,21108.58984,2744.1166792000004
HSI,2010-05-03,20799.78906,20886.84961,20773.9707,20811.35938,20811.35938,2705.4767194
HSI,2010-05-04,20935.90039,21011.94922,20743.49023,20763.05078,20763.05078,2699.1966014000004
HSI,2010-05-05,20390.11914,20505.66016,20293.23047,20327.53906,20327.53906,2642.5800778
HSI,2010-05-06,20177.4707,20303.2207,19888.49023,20133.41016,20133.41016,2617.3433208
HSI,2010-05-07,19699.5,20037.59961,19699.5,19920.28906,19920.28906,2589.6375778
HSI,2010-05-10,20118.94922,20491.94922,20035.59961,20426.64063,20426.64063,2655.4632819000003
HSI,2010-05-11,20346.53906,20398.42969,19977.09961,20146.50977,20146.50977,2619.0462701
HSI,2010-05-12,20175.74023,20237.85938,20003.49023,20212.49023,20212.49023,2627.6237299
HSI,2010-05-13,20411.55078,20526.58008,20273.99023,20422.46094,20422.46094,2654.9199222
HSI,2010-05-14,20258.44922,20352.80078,20130.7793,20145.42969,20145.42969,2618.9058597000003
HSI,2010-05-17,19832.0293,19832.0293,19593.5,19715.19922,19715.19922,2562.9758986
HSI,2010-05-18,19768.80078,20013.33008,19672.39063,19944.93945,19944.93945,2592.8421285000004
HSI,2010-05-19,19552.16016,19785.85938,19546.2207,19578.98047,19578.98047,2545.2674611
HSI,2010-05-20,19694.4707,19747.16016,19276.46094,19545.83008,19545.83008,2540.9579104
HSI,2010-05-24,19470.2793,19757.43945,19470.2793,19667.75977,19667.75977,2556.8087701
HSI,2010-05-25,19317.24023,19328.35938,18974.51953,18985.5,18985.5,2468.115
HSI,2010-05-26,19177.33984,19242.06055,19047.69922,19196.44922,19196.44922,2495.5383986
HSI,2010-05-27,19015.89063,19555.7793,18971.51953,19431.36914,19431.36914,2526.0779882
HSI,2010-05-28,19816.39063,19910.06055,19710.85938,19766.71094,19766.71094,2569.6724222000003
HSI,2010-05-31,19705.5293,19823.99023,19629.83008,19765.18945,19765.18945,2569.4746285
HSI,2010-06-01,19600.57031,19805.59961,19463.34961,19496.94922,19496.94922,2534.6033986
